image,caption
COCO_train2014_000000548175.jpg,"Some people waiting at the subway most of them looking at their phones"
COCO_train2014_000000548175.jpg,"A group of people waiting on lines using their phones"
COCO_train2014_000000105718.jpg,"A red public transportation bus stopped on the street"
COCO_train2014_000000105718.jpg,"A red bus parked at a bus stop on the side of a road ."
COCO_train2014_000000105718.jpg,"A bus in a parking lot with a double decker bus to the side ."
COCO_train2014_000000105718.jpg,"A close up of a parked red mass transit bus ."
COCO_train2014_000000105718.jpg,"A couple of red busses are parked on the street ."
COCO_train2014_000000038862.jpg,"A bin holds hundreds of oranges in a fruit stand ."
COCO_train2014_000000038862.jpg,"A large market display of citrus fruits including navel oranges and clementines ."
COCO_train2014_000000038862.jpg,"A pile of oranges on display inside of a grocery store ."
COCO_train2014_000000038862.jpg,"A very big bin displaying a bunch of oranges ."
COCO_train2014_000000038862.jpg,"A middle isle display full of oranges at a grocery store or market ."
COCO_train2014_000000218554.jpg,"Half of a sandwich lies open on a plate ."
COCO_train2014_000000218554.jpg,"A sandwich on a paper plate sitting on a table ."
COCO_train2014_000000218554.jpg,"The large sandwich is laying open on the plate ."
COCO_train2014_000000218554.jpg,"A sandwich with meat and sauce on a plate ."
COCO_train2014_000000218554.jpg,"a plate with a couple of sandwiches on it"
COCO_train2014_000000168417.jpg,"A woman standing in a store filled with lots of produce ."
COCO_train2014_000000168417.jpg,"there is a woman standing in a market with many fruits in it"
COCO_train2014_000000168417.jpg,"A woman is standing at a fruit stand ."
COCO_train2014_000000168417.jpg,"A woman selling produce and fruit in an outside market ."
COCO_train2014_000000168417.jpg,"A woman at a produce stand with hanging bananas ."
COCO_train2014_000000059123.jpg,"A table has coffee and deserts on it by a dark city ."
COCO_train2014_000000059123.jpg,"A table with two beverages and a plate with three pastries ."
COCO_train2014_000000059123.jpg,"At a cafe at night ready to enjoy some coffee and cake ."
COCO_train2014_000000059123.jpg,"A plate of desserts is next to a couple of beverages ."
COCO_train2014_000000059123.jpg,"A black table holding two coffee drinks and a white plate of dessert ."
COCO_train2014_000000484593.jpg,"Men on a horseback at a polo competition ."
COCO_train2014_000000484593.jpg,"Several women in long skirts and hats riding horses ."
COCO_train2014_000000484593.jpg,"a bunch of people that are sitting on some horses ."
COCO_train2014_000000484593.jpg,"the woman are on the horses and ready to race"
COCO_train2014_000000484593.jpg,"Several ladies are riding their horses with one having the number `` 324 '' on their back ."
COCO_train2014_000000392643.jpg,"A layered meat sandwich on white bread with a pickled pepper ."
COCO_train2014_000000392643.jpg,"A cut in half sandwich sitting on top of plate ."
COCO_train2014_000000392643.jpg,"A sandwich is cut in half on a plate"
COCO_train2014_000000392643.jpg,"A sandwich with meat , bread and vegetables on a plate ."
COCO_train2014_000000392643.jpg,"A large hoagie sandwich on a plate with a side pickle ."
COCO_train2014_000000386253.jpg,"A large toy castle filled with lots of toys ."
COCO_train2014_000000386253.jpg,"A castle is filled with small stuffed toys ."
COCO_train2014_000000386253.jpg,"A bunch of stuffed toys inside of a homemade castle"
COCO_train2014_000000386253.jpg,"there are six bags filled with stuffed animals"
COCO_train2014_000000386253.jpg,"A castle is filled with little beanie animals"
COCO_train2014_000000204589.jpg,"a number of animals and a person in a field"
COCO_train2014_000000204589.jpg,"Three horses , a man and a fence on a grass field ."
COCO_train2014_000000204589.jpg,"A woman standing on one side of a fence looking at a group of horses on the other side ."
COCO_train2014_000000204589.jpg,"A person is standing next to a horse between a fence ."
COCO_train2014_000000204589.jpg,"A woman and 3 horses in a scenic area"
COCO_train2014_000000043921.jpg,"Highly decorative vases from ancient time leaning against each other"
COCO_train2014_000000043921.jpg,"two orange green red yellow and black vases"
COCO_train2014_000000043921.jpg,"Two vases with one leaning on the other one"
COCO_train2014_000000043921.jpg,"A decorative vase leans up against another against a dark background ."
COCO_train2014_000000043921.jpg,"Two vases are on a flat surface , one standing straight up , the other leaning against it ."
COCO_train2014_000000491733.jpg,"There is a boat docked by a pier ."
COCO_train2014_000000491733.jpg,"A ferry docked at a ramp with people exiting ."
COCO_train2014_000000491733.jpg,"A boat of some sort near a beach and a harbor ."
COCO_train2014_000000491733.jpg,"A boat with an American Flag on it docked in front of two other smaller boats ."
COCO_train2014_000000491733.jpg,"A painting of boats in the water near a landing ."
COCO_train2014_000000295626.jpg,"A group of cups that are sitting on a table ."
COCO_train2014_000000295626.jpg,"A few coffee cups and a mug are sitting on a ceiling ."
COCO_train2014_000000295626.jpg,"A wall mounted with cups and tools with wooden squares ."
COCO_train2014_000000295626.jpg,"A dimly lit area with items hanging on the wall ."
COCO_train2014_000000295626.jpg,"Cups , toothbrushes , and toothpaste hanging from a wooden lattice ."
COCO_train2014_000000122947.jpg,"A zebra standing on dirt with a rock wall in the background ."
COCO_train2014_000000122947.jpg,"A zebra standing alone on ground among some rocks ."
COCO_train2014_000000122947.jpg,"Zebra posing for photo angled toward to shot ."
COCO_train2014_000000122947.jpg,"a zebra standing by the side of a fence looking at a camera"
COCO_train2014_000000122947.jpg,"A zebra leaning up a against a pole in a confined concrete area ."
COCO_train2014_000000489186.jpg,"A group of young men playing a game of soccer ."
COCO_train2014_000000489186.jpg,"Several men playing soccer on a grassy field ."
COCO_train2014_000000489186.jpg,"A man crosses the soccer field to the goal with the ball in his hand ."
COCO_train2014_000000489186.jpg,"Four men playing soccer taking a penalty kick ."
COCO_train2014_000000489186.jpg,"A man tossing soccer balls to three men who are standing in front of a goal net while people watch from the stands ."
COCO_train2014_000000383007.jpg,"A young woman holding a tennis racquet on a court ."
COCO_train2014_000000383007.jpg,"A tennis player waves to the crowd from the court"
COCO_train2014_000000383007.jpg,"A tennis player wearing a yellow outfit waves ."
COCO_train2014_000000383007.jpg,"there is a female tennis layer that is waving to people"
COCO_train2014_000000383007.jpg,"A female tennis player is wearing a matching top and skirt ."
COCO_train2014_000000104808.jpg,"A knife and some vegetables on a table ."
COCO_train2014_000000104808.jpg,"A bunch of carrots and a leek on a cutting board"
COCO_train2014_000000104808.jpg,"some carrots sitting next to a green onion on a counter"
COCO_train2014_000000104808.jpg,"a big pile of carrots that are next to a knife"
COCO_train2014_000000104808.jpg,"The roots of carrots and celery are shown in this picture ."
COCO_train2014_000000242096.jpg,"A elephant enjoying a trunk scratch on a tree trunk ."
COCO_train2014_000000242096.jpg,"A elephant rubbing its trunk against a bare tree trunk ."
COCO_train2014_000000242096.jpg,"An elephant scratching itself against a tree trunk ."
COCO_train2014_000000242096.jpg,"A large elephant standing next to a wooden tree ."
COCO_train2014_000000242096.jpg,"There is an elephant standing next to a tree ."
COCO_train2014_000000381789.jpg,"A boy getting ready to throw a frisbee into the water with a dog ready to retrieve it"
COCO_train2014_000000381789.jpg,"a child with a Frisbee and a dog on the beach"
COCO_train2014_000000381789.jpg,"The boy is throwing a frisbee to the dog on the beach"
COCO_train2014_000000381789.jpg,"A boy is playing on the beach with a dog ."
COCO_train2014_000000381789.jpg,"A boy about to through a Frisbee for a dog to catch ."
COCO_train2014_000000095891.jpg,"A white toilet and a trash can in a room ."
COCO_train2014_000000095891.jpg,"a toilet with some urine in it and dustbin"
COCO_train2014_000000095891.jpg,"A bathroom with a dark colored tile floor and a toilet with an open toilet seat ."
COCO_train2014_000000095891.jpg,"Toilet with seat up and a small trash can sitting next to it"
COCO_train2014_000000095891.jpg,"a bathroom with a toilet that is attached to the wall"
COCO_train2014_000000368475.jpg,"A man wearing black pant and top playing tennis ."
COCO_train2014_000000368475.jpg,"A guy in a black shirt and pants swinging back ."
COCO_train2014_000000368475.jpg,"a tennis player getting ready to hit a serve"
COCO_train2014_000000368475.jpg,"A man is playing tennis on a tennis court ."
COCO_train2014_000000368475.jpg,"A tennis player in an indoor tennis court wears black and holds his racket ."
COCO_train2014_000000312843.jpg,"A person with his hands up , riding a skateboard at a park ."
COCO_train2014_000000312843.jpg,"A young kid having fun skateboarding down a side walk ."
COCO_train2014_000000312843.jpg,"Boy in white shirt and jeans riding a skateboard ."
COCO_train2014_000000312843.jpg,"A boy that is riding a skateboard on the street ."
COCO_train2014_000000312843.jpg,"A skateboarder appears to be losing his balance skating down a sidewalk ."
COCO_train2014_000000068420.jpg,"A red stop sign with one way street signs above it ."
COCO_train2014_000000068420.jpg,"Two one way signs pointing in two directions are above a stop sign ."
COCO_train2014_000000068420.jpg,"Directional and stop signs share one tall pole ."
COCO_train2014_000000068420.jpg,"A pole has one way signs and a stop sign ."
COCO_train2014_000000068420.jpg,"a pole with a bunch of signs on it"
COCO_train2014_000000162435.jpg,"A man flying through the air while riding a snowboard ."
COCO_train2014_000000162435.jpg,"A man is doing a trick on his snowboard ."
COCO_train2014_000000162435.jpg,"A snowboarder jumping a snowy mountain at a resort ."
COCO_train2014_000000162435.jpg,"One male snowboarder jumps while another one watches ."
COCO_train2014_000000162435.jpg,"Snowboarder on a mountain trail jumping his board ."
COCO_train2014_000000144734.jpg,"A sandy beach covered in lawn chairs and umbrellas ."
COCO_train2014_000000144734.jpg,"A beach area with chairs and umbrellas and city in background ."
COCO_train2014_000000144734.jpg,"A beached area with some empty seats and many people in the background ."
COCO_train2014_000000144734.jpg,"A beach with many umbrellas and some chairs ."
COCO_train2014_000000144734.jpg,"Pink Beach umbrellas and brown beach chairs at the beach of a resort ."
COCO_train2014_000000074534.jpg,"Blue containers with grapes , broccoli , celery , tofu , and rice with beans ."
COCO_train2014_000000074534.jpg,"Small containers filled with vegetables , fruit , rich , and tofu"
COCO_train2014_000000074534.jpg,"a container of food with different compartments for different foods"
COCO_train2014_000000074534.jpg,"A healthy lunch of fruit , vegetables , grain and tofu ."
COCO_train2014_000000074534.jpg,"Four dishes filled with various courses of foods ."
COCO_train2014_000000358265.jpg,"A large elephant is standing near a utility vehicle ."
COCO_train2014_000000358265.jpg,"An elephant is standing in the road by the truck"
COCO_train2014_000000358265.jpg,"A truck blocking a big elephant that is in the road ."
COCO_train2014_000000358265.jpg,"An elephant stands in the middle of a road with a car and people in the distance ."
COCO_train2014_000000358265.jpg,"black and white image of an elephant standing in a road"
COCO_train2014_000000277218.jpg,"A group of men standing on a street holding surfboards ."
COCO_train2014_000000277218.jpg,"There are several men in the street holding surf boards ."
COCO_train2014_000000277218.jpg,"A group of man with surfboards and a robot in a parade ."
COCO_train2014_000000277218.jpg,"Several men are performing a street dance with surfboards ."
